subdistrict_code,subdistrict_name,district_code
83,Pangi,23
84,Chaurah,23
85,Saluni,23
86,Bhalai,23
87,Dalhousie,23
88,Bhattiyat,23
89,Sihunta,23
90,Chamba,23
91,Holi,23
92,Brahmaur,23
93,Nurpur,24
94,Indora,24
95,Fatehpur,24
96,Jawali,24
97,Harchakian,24
98,Shahpur,24
99,Dharmsala,24
100,Kangra,24
101,Nagrota Bagwan,24
102,Baroh,24
103,Dera Gopipur,24
104,Jawalamukhi,24
105,Jaswan,24
106,Rakkar,24
107,Khundian,24
108,Thural,24
109,Dhira,24
110,Jaisinghpur,24
111,Palampur,24
112,Baijnath,24
113,Multhan,24
114,Udaipur,25
115,Lahul,25
116,Spiti,25
117,Manali,26
118,Kullu,26
119,Sainj,26
120,Banjar,26
121,Ani,26
122,Nermand,26
123,Padhar,27
124,Jogindarnagar,27
125,Lad Bharol,27
126,Sandhol,27
127,Dharmpur,27
128,Kotli,27
129,Sarkaghat,27
130,Bhadrota,27
131,Baldwara,27
132,Sundarnagar,27
133,Mandi,27
134,Aut,27
135,Bali Chowki,27
136,Thunag,27
137,Chachyot,27
138,Nihri,27
139,Karsog,27
140,Tira Sujanpur,28
141,Nadaun,28
142,Galore,28
143,Hamirpur,28
144,Barsar,28
145,Dhatwal,28
146,Bhoranj,28
147,Bharwain,29
148,Amb,29
149,Bangana,29
150,Una,29
151,Haroli,29
152,Ghumarwin,30
153,Bharari,30
154,Jhanduta,30
155,Naina Devi,30
156,Bilaspur Sadar,30
157,Namhol,30
158,Arki,31
159,Darlaghat,31
160,Ramshahr,31
161,Nalagarh,31
162,Baddi,31
163,Krishangarh,31
164,Kasauli,31
165,Solan,31
166,Kandaghat,31
167,Rajgarh,32
168,Nohra,32
169,Pachhad,32
170,Renuka,32
171,Dadahu,32
172,Nahan,32
173,Paonta Sahib,32
174,Kamrau,32
175,Shalai,32
176,Ronhat,32
177,Rampur,33
178,Nankhari,33
179,Kumharsain,33
180,Seoni,33
181,Shimla   ( Rural ),33
183,Junga,33
184,Theog,33
185,Chaupal,33
186,Cheta,33
187,Nerua,33
188,Jubbal,33
189,Kotkhai,33
190,Tikar,33
191,Rohru,33
192,Chirgaon,33
193,Dodra Kwar,33
194,Hangrang,34
195,Poo,34
196,Morang,34
197,Kalpa,34
198,Nichar,34
199,Sangla,34
200,Dhar Kalan,35
201,Pathankot,35
202,Gurdaspur,35
203,Batala,35
204,Dera Baba Nanak,35
205,Bhulath,36
206,Kapurthala,36
207,Sultanpur Lodhi,36
208,Phagwara,36
209,Shahkot,37
210,Nakodar,37
211,Phillaur,37
212,Jalandhar - I,37
213,Jalandhar - II,37
214,Dasua,38
215,Mukerian,38
216,Hoshiarpur,38
217,Garhshankar,38
218,Nawanshahr,39
219,Balachaur,39
220,Bassi Pathana,40
221,Fatehgarh Sahib,40
222,Amloh,40
223,Khamanon,40
224,Samrala,41
225,Khanna,41
226,Payal,41
227,Ludhiana (East),41
228,Ludhiana (West),41
229,Raikot,41
230,Jagraon,41
231,Nihal Singhwala,42
232,Bagha Purana,42
233,Moga,42
234,Zira,43
235,Firozpur,43
236,Jalalabad,43
237,Fazilka,43
238,Abohar,43
239,Malout,44
240,Gidderbaha,44
241,Muktsar,44
242,Faridkot,45
243,Jaitu,45
244,Rampura Phul,46
245,Bathinda,46
246,Talwandi Sabo,46
247,Sardulgarh,47
248,Budhlada,47
249,Mansa,47
250,Samana,48
251,Patran,48
252,Nabha,48
253,Patiala,48
254,Rajpura,48
255,Ajnala,49
256,Amritsar -I,49
257,Amritsar- II,49
258,Baba Bakala,49
259,Tarn Taran,50
260,Patti,50
261,Khadur Sahib,50
262,Anandpur Sahib,51
263,Nangal,51
264,Rup Nagar,51
265,Chamkaur Sahib,51
266,Kharar,52
267,SAS Nagar (Mohali),52
268,Dera Bassi,52
269,Malerkotla,53
270,Dhuri,53
271,Sangrur,53
272,Sunam,53
273,Lehra,53
274,Moonak,53
275,Barnala,54
276,Tapa,54
356,Kalka,69
357,Panchkula,69
358,Naraingarh,70
359,Ambala,70
360,Barara,70
361,Jagadhri,71
362,Bilaspur,71
363,Chhachhrauli,71
364,Shahbad,72
365,Pehowa,72
366,Thanesar,72
367,Guhla,73
368,Kaithal,73
369,Fatehpur Pundri,73
370,Nilokheri,74
371,Indri,74
372,Karnal,74
373,Assandh,74
374,Gharaunda,74
375,Panipat,75
376,Israna,75
377,Samalkha,75
378,Gohana,76
379,Ganaur,76
380,Sonipat,76
381,Kharkhoda,76
382,Narwana,77
383,Jind,77
384,Julana,77
385,Safidon,77
386,Ratia,78
387,Tohana,78
388,Fatehabad,78
389,Dabwali,79
390,Sirsa,79
391,Rania,79
392,Ellenabad,79
393,Adampur,80
394,Hisar,80
395,Narnaund,80
396,Hansi,80
397,Bawani Khera,81
398,Bhiwani,81
399,Tosham,81
400,Siwani,81
401,Loharu,81
402,Dadri,81
403,Badhra,81
404,Maham,82
405,Rohtak,82
406,Sampla,82
407,Beri,83
408,Bahadurgarh,83
409,Jhajjar,83
410,Matenhail,83
411,Mahendragarh,84
412,Narnaul,84
413,Kosli,85
414,Rewari,85
415,Bawal,85
416,Pataudi,86
417,Gurgaon,86
418,Farrukhnagar,86
419,Manesar,86
420,Sohna,86
421,Taoru,87
422,Nuh,87
423,Ferozepur Jhirka,87
424,Punahana,87
425,Faridabad,88
426,Ballabgarh,88
427,Palwal,89
428,Hathin,89
429,Hodal,89
457,Karanpur,99
458,Ganganagar,99
459,Sadulshahar,99
460,Padampur,99
461,Raisinghnagar,99
462,Anupgarh,99
463,Gharsana,99
464,Vijainagar,99
465,Suratgarh,99
466,Sangaria,100
467,Tibi,100
468,Hanumangarh,100
469,Pilibanga,100
470,Rawatsar,100
471,Nohar,100
472,Bhadra,100
473,Bikaner,101
474,Poogal,101
475,Lunkaransar,101
476,Kolayat,101
477,Nokha,101
478,Khajuwala,101
479,Chhatargarh,101
480,Sridungargarh,101
481,Taranagar,102
482,Rajgarh,102
483,Sardarshahar,102
484,Churu,102
485,Ratangarh,102
486,Sujangarh,102
487,Jhunjhunun,103
488,Chirawa,103
489,Buhana,103
490,Khetri,103
491,Nawalgarh,103
492,Udaipurwati,103
493,Behror,104
494,Mandawar,104
495,Kotkasim,104
496,Tijara,104
497,Kishangarh Bas,104
498,Ramgarh,104
499,Alwar,104
500,Bansur,104
501,Thanagazi,104
502,Rajgarh,104
503,Lachhmangarh,104
504,Kathumar,104
505,Pahari,105
506,Kaman,105
507,Nagar,105
508,Deeg,105
509,Nadbai,105
510,Kumher,105
511,Bharatpur,105
512,Weir,105
513,Bayana,105
514,Rupbas,105
515,Baseri,106
516,Bari,106
517,Sepau,106
518,Dhaulpur,106
519,Rajakhera,106
520,Todabhim,107
521,Nadoti,107
522,Hindaun,107
523,Karauli,107
524,Mandrail,107
525,Sapotra,107
526,Gangapur,108
527,Bamanwas,108
528,Malarna Doongar,108
529,Bonli,108
530,Chauth Ka Barwara,108
531,Sawai Madhopur,108
532,Khandar,108
533,Baswa,109
534,Mahwa,109
535,Sikrai,109
536,Dausa,109
537,Lalsot,109
538,Kotputli,110
539,Viratnagar,110
540,Shahpura,110
541,Chomu,110
542,Phulera (Hq.Sambhar),110
543,Mauzamabad,110
544,Phagi,110
545,Sanganer,110
546,Jaipur,110
547,Amber,110
548,Jamwa Ramgarh,110
549,Bassi,110
550,Chaksu,110
551,Fatehpur,111
552,Lachhmangarh,111
553,Sikar,111
554,Danta Ramgarh,111
555,Sri Madhopur,111
556,Neem-Ka-Thana,111
557,Ladnu,112
558,Didwana,112
559,Jayal,112
560,Nagaur,112
561,Kheenvsar,112
562,Merta,112
563,Degana,112
564,Parbatsar,112
565,Makrana,112
566,Nawa,112
567,Phalodi,113
568,Osian,113
569,Bhopalgarh,113
570,Jodhpur,113
571,Shergarh,113
572,Luni,113
573,Bilara,113
574,Jaisalmer,114
575,Pokaran,114
576,Fatehgarh,114
577,Sheo,115
578,Baytoo,115
579,Pachpadra,115
580,Siwana,115
581,Gudha Malani,115
582,Barmer,115
583,Ramsar,115
584,Chohtan,115
585,Sayla,116
586,Ahore,116
587,Jalor,116
588,Bhinmal,116
589,Bagora,116
590,Sanchore,116
591,Raniwara,116
592,Sheoganj,117
593,Sirohi,117
594,Pindwara,117
595,Abu Road,117
596,Reodar,117
597,Jaitaran,118
598,Raipur,118
599,Sojat,118
600,Rohat,118
601,Pali,118
602,Marwar Junction,118
603,Desuri,118
604,Sumerpur,118
605,Bali,118
606,Kishangarh,119
607,Ajmer,119
608,Peesangan,119
609,Beawar,119
610,Masuda,119
611,Nasirabad,119
612,Bhinay,119
613,Sarwar,119
614,Kekri,119
615,Malpura,120
616,Peeplu,120
617,Niwai,120
618,Tonk,120
619,Todaraisingh,120
620,Deoli,120
621,Uniara,120
622,Hindoli,121
626,Bundi,121
623,Nainwa,121
624,Indragarh,121
625,Keshoraipatan,121
627,Asind,122
628,Hurda,122
629,Shahpura,122
630,Banera,122
631,Mandal,122
632,Raipur,122
633,Sahara,122
634,Bhilwara,122
635,Kotri,122
636,Jahazpur,122
637,Mandalgarh,122
638,Beejoliya,122
639,Bhim,123
640,Deogarh,123
641,Amet,123
642,Kumbhalgarh,123
643,Rajsamand,123
644,Railmagra,123
645,Nathdwara,123
646,Dungarpur,124
647,Aspur,124
648,Sagwara,124
649,Simalwara,124
650,Ghatol,125
651,Garhi,125
652,Banswara,125
653,Bagidora,125
654,Kushalgarh,125
655,Rashmi,126
656,Gangrar,126
657,Begun,126
658,Rawatbhata,126
659,Chittaurgarh,126
660,Kapasan,126
661,Dungla,126
662,Bhadesar,126
663,Nimbahera,126
664,Bari Sadri,126
665,Pipalda,127
666,Digod,127
667,Ladpura,127
668,Ramganj Mandi,127
669,Sangod,127
670,Mangrol,128
671,Antah,128
672,Baran,128
673,Atru,128
674,Kishanganj,128
675,Shahbad,128
676,Chhabra,128
677,Chhipabarod,128
678,Khanpur,129
679,Jhalrapatan,129
680,Aklera,129
681,Manohar Thana,129
682,Pachpahar,129
683,Pirawa,129
684,Gangdhar,129
685,Mavli,130
686,Gogunda,130
687,Kotra,130
688,Jhadol,130
689,Girwa,130
